"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"481",61,56,221,6838,200,-54,254,35,32,157,-26,1113,137,61,28,401,193,321,213
"482",48,49,230,5653,162,-50,212,29,61,128,-24,1725,214,76,32,622,240,394,397
"483",32,41,183,6412,151,-73,224,51,89,125,-48,923,113,45,28,328,137,206,256
"484",58,67,236,7396,210,-72,282,76,-14,160,-38,823,99,44,26,284,144,222,145
"485",13,63,241,6919,160,-103,263,110,-52,111,-74,919,107,44,31,318,142,298,151
"486",29,45,217,5748,141,-66,207,-28,44,112,-42,1147,132,52,26,379,168,245,358
"487",37,33,171,5544,139,-52,190,56,83,120,-31,982,128,46,31,358,139,196,275
"488",32,34,163,6135,144,-66,210,51,85,122,-45,1128,143,54,28,401,172,245,313
"489",69,60,224,7126,212,-54,266,88,40,167,-24,833,104,44,27,293,143,212,150
"490",59,67,237,7439,211,-72,284,77,32,162,-38,792,95,43,26,273,134,214,142
"491",73,53,209,6890,208,-43,251,93,43,169,-16,843,105,46,26,295,147,241,156
"492",18,46,176,7391,162,-100,262,124,34,124,-75,507,58,27,24,166,83,166,107
"493",46,48,219,6029,165,-53,218,-14,64,133,-29,1164,132,51,25,383,168,256,370
"494",33,60,222,7300,183,-85,268,137,9,137,-58,423,58,17,40,170,57,170,77
"495",21,42,184,6546,143,-86,229,41,79,116,-61,1104,130,58,25,387,180,255,291
"496",48,63,226,7461,202,-75,277,151,23,154,-46,701,84,35,29,246,111,225,121
"497",14,54,224,6543,145,-95,240,-54,35,106,-69,845,105,32,30,297,111,186,283
"498",64,60,226,7125,207,-60,267,83,35,162,-29,908,111,50,25,311,157,237,171
"499",63,62,229,7170,208,-62,270,81,35,161,-31,832,100,47,24,282,146,216,158
"500",46,57,236,6488,182,-59,241,63,65,139,-34,1010,117,54,21,331,170,268,227
