"","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"130",120,52,746,391,153,84,70,123,114,124,113,2358,250,114,25,743,350,604,362
"131",133,52,742,401,167,97,70,137,127,137,126,2125,254,92,30,731,281,611,292
"132",258,47,688,537,293,224,69,259,263,263,248,5233,526,365,11,1477,1117,1117,1359
"133",235,15,162,2730,277,182,95,262,227,268,195,3707,472,178,27,1346,541,974,882
"134",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"135",80,52,310,3915,163,-5,167,116,28,131,27,2349,382,62,56,1027,208,1019,285
"136",258,47,688,537,293,224,69,259,263,263,248,5233,526,365,11,1477,1117,1117,1359
"137",59,55,356,3353,131,-24,155,100,28,100,12,2989,567,63,74,1573,193,1573,231
"138",59,55,356,3353,131,-24,155,100,28,100,12,2989,567,63,74,1573,193,1573,231
"139",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"140",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"141",105,55,340,3602,180,17,163,149,71,149,54,3198,630,59,79,1749,180,1749,221
"142",127,53,578,1070,171,79,93,135,112,140,110,2462,490,11,78,1387,39,809,79
"143",127,53,578,1070,171,79,93,135,112,140,110,2462,490,11,78,1387,39,809,79
"144",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"145",164,44,740,389,196,136,60,167,159,168,157,3879,445,223,21,1306,685,1082,743
"146",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"147",118,48,825,171,147,88,59,119,115,119,115,3419,371,161,23,1075,513,922,533
"148",128,56,331,3772,204,36,168,174,92,174,74,3453,668,58,78,1853,180,1853,233
"149",118,48,825,171,147,88,59,119,115,119,115,3419,371,161,23,1075,513,922,533
"150",196,71,235,7764,339,36,303,263,116,298,84,1634,289,45,60,852,147,347,179
"151",64,51,739,384,102,33,69,63,63,71,59,2908,312,136,23,911,431,791,552
"152",169,65,229,7488,302,18,284,236,61,269,61,882,148,18,60,432,56,307,56
"153",169,65,229,7488,302,18,284,236,61,269,61,882,148,18,60,432,56,307,56
"154",191,75,249,7561,334,34,300,255,113,292,83,1453,301,43,61,812,140,363,157
"155",48,51,740,374,85,17,69,46,47,55,43,2932,321,118,30,963,366,800,452
"156",208,54,724,506,247,172,75,213,205,215,200,2744,310,136,24,868,413,806,620
"157",193,65,239,7173,313,39,274,258,122,284,88,1802,347,42,69,1008,147,576,150
"158",165,75,237,8293,312,-4,316,237,79,276,46,1734,233,58,38,689,207,524,210
"159",165,75,237,8293,312,-4,316,237,79,276,46,1734,233,58,38,689,207,524,210
"160",48,51,740,374,85,17,69,46,47,55,43,2932,321,118,30,963,366,800,452
"161",46,50,740,376,83,15,68,44,45,53,41,3016,328,132,26,977,416,778,532
"162",110,51,731,421,148,78,70,106,108,117,104,2441,265,135,20,769,430,669,726
"163",40,55,363,3247,111,-40,151,81,11,81,-5,3359,582,74,66,1625,231,1625,359
"164",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"165",197,70,236,7567,333,37,296,264,117,295,86,1334,217,38,55,648,120,341,142
"166",258,49,710,479,294,224,70,261,263,263,250,4589,531,313,17,1500,948,1137,1055
"167",119,52,297,4188,204,28,176,157,82,172,61,2596,499,57,70,1318,177,1293,313
"168",119,52,297,4188,204,28,176,157,82,172,61,2596,499,57,70,1318,177,1293,313
"169",140,52,728,445,178,107,71,139,138,147,133,2908,337,99,36,1003,309,840,517
"170",190,67,244,7100,324,48,276,279,96,288,87,972,150,19,62,449,61,406,61
"171",169,66,243,6995,291,19,271,233,66,260,66,878,150,19,60,436,67,312,67
"172",169,65,229,7488,302,18,284,236,61,269,61,882,148,18,60,432,56,307,56
"173",169,65,229,7488,302,18,284,236,61,269,61,882,148,18,60,432,56,307,56
"174",162,81,243,8787,315,-18,333,275,36,277,36,1037,187,25,53,520,93,433,93
"175",162,81,243,8787,315,-18,333,275,36,277,36,1037,187,25,53,520,93,433,93
"176",184,71,231,8168,330,21,309,253,101,294,68,1578,298,42,61,842,138,387,172
"177",184,71,231,8168,330,21,309,253,101,294,68,1578,298,42,61,842,138,387,172
"178",175,72,229,8366,326,10,316,246,90,288,57,1630,295,45,54,814,151,475,179
"179",179,72,230,8246,330,16,314,249,96,291,63,1628,314,37,61,880,127,429,151
"180",206,49,711,503,242,173,70,205,203,213,198,2866,351,95,37,1040,291,715,536
"181",209,65,282,5832,303,71,232,264,120,277,120,1654,331,33,76,913,113,791,113
"182",210,67,253,6698,322,59,263,239,142,293,111,1342,237,35,59,657,111,436,133
"183",196,71,235,7764,339,36,303,263,116,298,84,1634,289,45,60,852,147,347,179
"184",191,75,249,7561,334,34,300,255,113,292,83,1453,301,43,61,812,140,363,157
"185",191,75,249,7561,334,34,300,255,113,292,83,1453,301,43,61,812,140,363,157
"186",191,75,249,7561,334,34,300,255,113,292,83,1453,301,43,61,812,140,363,157
"187",42,51,743,370,79,11,69,40,41,48,37,3097,337,139,25,996,435,836,545
"188",42,51,743,370,79,11,69,40,41,48,37,3097,337,139,25,996,435,836,545
"189",92,49,291,4093,174,5,169,128,57,145,35,2268,422,57,64,1121,177,1059,312
"190",92,49,291,4093,174,5,169,128,57,145,35,2268,422,57,64,1121,177,1059,312
"191",171,74,232,8402,326,6,320,242,88,286,53,1447,239,38,50,653,130,521,140
